Time (s),Voltage_V1 (V),Current_I1 (A),BMS_Signal
2201.0,3.646135792549306,5.4,1
2202.0,3.6458141709276846,5.4,1
2203.0,3.645492403214025,5.4,1
2204.0,3.6451704894083274,5.4,1
2205.0,3.6448484295105916,5.4,1
2206.0,3.6445262235208182,5.4,1
2207.0,3.6442038714390064,5.4,1
2208.0,3.643881373265157,5.4,1
2209.0,3.6435587289992695,5.4,1
2210.0,3.643235938641344,5.4,1
2211.0,3.6429130021913805,5.4,1
2212.0,3.642589919649379,5.4,1
2213.0,3.64226669101534,5.4,1
2214.0,3.6419433162892623,5.4,1
2215.0,3.6416197954711467,5.4,1
2216.0,3.6412961285609935,5.4,1
2217.0,3.640972315558802,5.4,1
2218.0,3.6406483564645726,5.4,1
2219.0,3.6403242512783054,5.4,1
2220.0,3.64,5.4,1
2221.0,3.639675602629657,5.4,1
2222.0,3.6393510591672755,5.4,1
2223.0,3.639026369612856,5.4,1
2224.0,3.638701533966399,5.4,1
2225.0,3.6383765522279035,5.4,1
2226.0,3.6380514243973705,5.4,1
2227.0,3.637726150474799,5.4,1
2228.0,3.63740073046019,5.4,1
2229.0,3.6370751643535426,5.4,1
2230.0,3.6367494521548576,5.4,1
2231.0,3.6364235938641345,5.4,1
2232.0,3.6360975894813734,5.4,1
2233.0,3.6357714390065743,5.4,1
2234.0,3.635445142439737,5.4,1
2235.0,3.635118699780862,5.4,1
2236.0,3.634792111029949,5.4,1
2237.0,3.6344653761869976,5.4,1
2238.0,3.634138495252009,5.4,1
2239.0,3.6338114682249816,5.4,1
2240.0,3.6334842951059168,5.4,1
2241.0,3.6331569758948135,5.4,1
2242.0,3.6328295105916726,5.4,1
2243.0,3.6325018991964937,5.4,1
2244.0,3.6321741417092768,5.4,1
2245.0,3.631846238130022,5.4,1
2246.0,3.631518188458729,5.4,1
2247.0,3.631189992695398,5.4,1
2248.0,3.6308616508400293,5.4,1
2249.0,3.6305331628926223,5.4,1
2250.0,3.6302045288531777,5.4,1
2251.0,3.6298757487216946,5.4,1
2252.0,3.629546822498174,5.4,1
2253.0,3.6292177501826153,5.4,1
2254.0,3.628888531775018,5.4,1
2255.0,3.6285591672753834,5.4,1
2256.0,3.6282296566837107,5.4,1
2257.0,3.6279,5.4,1
2258.0,3.627570197224251,5.4,1
2259.0,3.6272402483564647,5.4,1
2260.0,3.62691015339664,5.4,1
2261.0,3.626579912344777,5.4,1
2262.0,3.6262495252008766,5.4,1
2263.0,3.625918991964938,5.4,1
2264.0,3.6255883126369612,5.4,1
2265.0,3.6252574872169467,5.4,1
2266.0,3.624926515704894,5.4,1
2267.0,3.6245953981008037,5.4,1
2268.0,3.624264134404675,5.4,1
2269.0,3.6239327246165085,5.4,1
2270.0,3.623601168736304,5.4,1
2271.0,3.6232694667640613,5.4,1
2272.0,3.622937618699781,5.4,1
2273.0,3.6226056245434624,5.4,1
2274.0,3.622273484295106,5.4,1
2275.0,3.6219411979547114,5.4,1
2276.0,3.621608765522279,5.4,1
2277.0,3.6212761869978087,5.4,1
2278.0,3.6209434623813,5.4,1
2279.0,3.6206105916727536,5.4,1
2280.0,3.6202775748721696,5.4,1
2281.0,3.619944411979547,5.4,1
2282.0,3.6196111029948868,5.4,1
2283.0,3.6192776479181883,5.4,1
2284.0,3.6189440467494522,5.4,1
2285.0,3.6186102994886777,5.4,1
2286.0,3.6182764061358657,5.4,1
2287.0,3.6179423666910155,5.4,1
2288.0,3.617608181154127,5.4,1
2289.0,3.617273849525201,5.4,1
2290.0,3.6169393718042366,5.4,1
2291.0,3.6166047479912344,5.4,1
2292.0,3.616269978086194,5.4,1
2293.0,3.615935062089116,5.4,1
2294.0,3.6156,5.4,1
2295.0,3.615264791818846,5.4,1
2296.0,3.614929437545654,5.4,1
2297.0,3.6145939371804237,5.4,1
2298.0,3.6142582907231557,5.4,1
2299.0,3.6139224981738494,5.4,1
2300.0,3.6135865595325054,5.4,1
2301.0,3.6132504747991234,5.4,1
2302.0,3.6129142439737034,5.4,1
2303.0,3.6125778670562454,5.4,1
2304.0,3.6122413440467493,5.4,1
2305.0,3.6119046749452157,5.4,1
2306.0,3.6115678597516436,5.4,1
2307.0,3.6112308984660335,5.4,1
2308.0,3.610893791088386,5.4,1
2309.0,3.6105565376186997,5.4,1
2310.0,3.610219138056976,5.4,1
2311.0,3.609881592403214,5.4,1
2312.0,3.6095439006574144,5.4,1
2313.0,3.609206062819576,5.4,1
2314.0,3.6088680788897003,5.4,1
2315.0,3.608529948867787,5.4,1
2316.0,3.608191672753835,5.4,1
2317.0,3.607853250547845,5.4,1
2318.0,3.607514682249817,5.4,1
2319.0,3.6071759678597517,5.4,1
2320.0,3.6068371073776477,5.4,1
2321.0,3.606498100803506,5.4,1
2322.0,3.6061589481373266,5.4,1
2323.0,3.605819649379109,5.4,1
2324.0,3.605480204528853,5.4,1
2325.0,3.6051406135865594,5.4,1
2326.0,3.6048008765522277,5.4,1
2327.0,3.6044609934258585,5.4,1
2328.0,3.6041209642074508,5.4,1
2329.0,3.603780788897005,5.4,1
2330.0,3.6034404674945213,5.4,1
2331.0,3.6031,5.4,1
2332.0,3.6027593864134406,5.4,1
2333.0,3.602418626734843,5.4,1
2334.0,3.6020777209642074,5.4,1
2335.0,3.601736669101534,5.4,1
2336.0,3.6013954711468226,5.4,1
2337.0,3.601054127100073,5.4,1
2338.0,3.6007126369612856,5.4,1
2339.0,3.60037100073046,5.4,1
2340.0,3.600029218407597,5.4,1
2341.0,3.5996872899926955,5.4,1
2342.0,3.599345215485756,5.4,1
2343.0,3.5990029948867788,5.4,1
2344.0,3.5986606281957636,5.4,1
2345.0,3.59831811541271,5.4,1
2346.0,3.5979754565376187,5.4,1
2347.0,3.5976326515704895,5.4,1
2348.0,3.5972897005113222,5.4,1
2349.0,3.596946603360117,5.4,1
2350.0,3.5966033601168736,5.4,1
2351.0,3.5962599707815923,5.4,1
2352.0,3.5959164353542734,5.4,1
2353.0,3.595572753834916,5.4,1
2354.0,3.5952289262235206,5.4,1
2355.0,3.5948849525200877,5.4,1
2356.0,3.5945408327246167,5.4,1
2357.0,3.594196566837107,5.4,1
2358.0,3.59385215485756,5.4,1
2359.0,3.593507596785975,5.4,1
2360.0,3.593162892622352,5.4,1
2361.0,3.592818042366691,5.4,1
2362.0,3.5924730460189918,5.4,1
2363.0,3.592127903579255,5.4,1
2364.0,3.59178261504748,5.4,1
2365.0,3.591437180423667,5.4,1
2366.0,3.591091599707816,5.4,1
2367.0,3.590745872899927,5.4,1
2368.0,3.5904,5.4,1
2369.0,3.590053981008035,5.4,1
2370.0,3.589707815924032,5.4,1
2371.0,3.589361504747991,5.4,1
2372.0,3.5890150474799123,5.4,1
2373.0,3.5886684441197954,5.4,1
2374.0,3.5883216946676404,5.4,1
2375.0,3.587974799123448,5.4,1
2376.0,3.587627757487217,5.4,1
2377.0,3.5872805697589483,5.4,1
2378.0,3.586933235938641,5.4,1
2379.0,3.5865857560262966,5.4,1
2380.0,3.586238130021914,5.4,1
2381.0,3.5858903579254933,5.4,1
2382.0,3.5855424397370346,5.4,1
2383.0,3.5851943754565374,5.4,1
2384.0,3.584846165084003,5.4,1
2385.0,3.5844978086194303,5.4,1
2386.0,3.5841493060628196,5.4,1
2387.0,3.583800657414171,5.4,1
2388.0,3.5834518626734844,5.4,1
2389.0,3.5831029218407595,5.4,1
2390.0,3.582753834915997,5.4,1
2391.0,3.5824046018991966,5.4,1
2392.0,3.582055222790358,5.4,1
2393.0,3.581705697589481,5.4,1
2394.0,3.5813560262965667,5.4,1
2395.0,3.581006208911614,5.4,1
2396.0,3.5806562454346236,5.4,1
2397.0,3.5803061358655954,5.4,1
2398.0,3.579955880204529,5.4,1
2399.0,3.579605478451424,5.4,1
2400.0,3.579254930606282,5.4,1
2401.0,3.5789042366691017,5.4,1
2402.0,3.578553396639883,5.4,1
2403.0,3.5782024105186268,5.4,1
2404.0,3.5778512783053324,5.4,1
2405.0,3.5775,5.4,1
2406.0,3.5771485756026298,5.4,1
2407.0,3.5767970051132214,5.4,1
2408.0,3.576445288531775,5.4,1
2409.0,3.5760934258582906,5.4,1
2410.0,3.5757414170927686,5.4,1
2411.0,3.575389262235208,5.4,1
2412.0,3.57503696128561,5.4,1
2413.0,3.5746845142439736,5.4,1
2414.0,3.5743319211102995,5.4,1
2415.0,3.5739791818845874,5.4,1
2416.0,3.5736262965668373,5.4,1
2417.0,3.573273265157049,5.4,1
2418.0,3.572920087655223,5.4,1
2419.0,3.5725667640613588,5.4,1
2420.0,3.5722132943754565,5.4,1
2421.0,3.5718596785975163,5.4,1
2422.0,3.5715059167275385,5.4,1
2423.0,3.571152008765522,5.4,1
2424.0,3.5707979547114683,5.4,1
2425.0,3.5704437545653764,5.4,1
2426.0,3.570089408327246,5.4,1
2427.0,3.569734915997078,5.4,1
2428.0,3.569380277574872,5.4,1
2429.0,3.569025493060628,5.4,1
2430.0,3.568670562454346,5.4,1
2431.0,3.568315485756026,5.4,1
2432.0,3.5679602629656686,5.4,1
2433.0,3.5676048940832725,5.4,1
2434.0,3.5672493791088384,5.4,1
2435.0,3.5668937180423668,5.4,1
2436.0,3.5665379108838566,5.4,1
2437.0,3.566181957633309,5.4,1
2438.0,3.565825858290723,5.4,1
2439.0,3.5654696128560994,5.4,1
2440.0,3.5651132213294376,5.4,1
2441.0,3.564756683710738,5.4,1
2442.0,3.5644,5.4,1
2443.0,3.564043170197224,5.4,1
2444.0,3.5636861943024103,5.4,1
2445.0,3.563329072315559,5.4,1
2446.0,3.562971804236669,5.4,1
2447.0,3.5626143900657414,5.4,1
2448.0,3.562256829802776,5.4,1
2449.0,3.561899123447772,5.4,1
2450.0,3.5615412710007304,5.4,1
2451.0,3.561183272461651,5.4,1
2452.0,3.560825127830533,5.4,1
2453.0,3.5604668371073775,5.4,1
2454.0,3.560108400292184,5.4,1
2455.0,3.5597498173849527,5.4,1
2456.0,3.559391088385683,5.4,1
2457.0,3.5590322132943752,5.4,1
2458.0,3.55867319211103,5.4,1
2459.0,3.5583140248356466,5.4,1
2460.0,3.557954711468225,5.4,1
2461.0,3.5575952520087655,5.4,1
2462.0,3.557235646457268,5.4,1
2463.0,3.5568758948137327,5.4,1
2464.0,3.5565159970781592,5.4,1
2465.0,3.556155953250548,5.4,1
2466.0,3.5557957633308988,5.4,1
2467.0,3.5554354273192113,5.4,1
2468.0,3.5550749452154857,5.4,1
2469.0,3.5547143170197226,5.4,1
2470.0,3.554353542731921,5.4,1
2471.0,3.553992622352082,5.4,1
2472.0,3.5536315558802047,5.4,1
2473.0,3.5532703433162895,5.4,1
2474.0,3.552908984660336,5.4,1
2475.0,3.5525474799123447,5.4,1
2476.0,3.5521858290723154,5.4,1
2477.0,3.551824032140248,5.4,1
2478.0,3.5514620891161433,5.4,1
2479.0,3.5511,5.4,1
2480.0,3.550737764791819,5.4,1
2481.0,3.5503753834915996,5.4,1
2482.0,3.5500128560993427,5.4,1
2483.0,3.5496501826150473,5.4,1
2484.0,3.5492873630387143,5.4,1
2485.0,3.5489243973703433,5.4,1
2486.0,3.5485612856099342,5.4,1
2487.0,3.548198027757487,5.4,1
2488.0,3.547834623813002,5.4,1
2489.0,3.547471073776479,5.4,1
2490.0,3.5471073776479183,5.4,1
2491.0,3.546743535427319,5.4,1
2492.0,3.5463795471146824,5.4,1
2493.0,3.546015412710007,5.4,1
2494.0,3.5456511322132944,5.4,1
2495.0,3.5452867056245436,5.4,1
2496.0,3.5449221329437544,5.4,1
2497.0,3.5445574141709275,5.4,1
2498.0,3.5441925493060626,5.4,1
2499.0,3.54382753834916,5.4,1
2500.0,3.5434623813002193,5.4,1
2501.0,3.5430970781592404,5.4,1
2502.0,3.5427316289262234,5.4,1
2503.0,3.542366033601169,5.4,1
2504.0,3.542000292184076,5.4,1
2505.0,3.5416344046749453,5.4,1
2506.0,3.5412683710737767,5.4,1
2507.0,3.54090219138057,5.4,1
2508.0,3.540535865595325,5.4,1
2509.0,3.5401693937180423,5.4,1
2510.0,3.5398027757487216,5.4,1
2511.0,3.5394360116873633,5.4,1
2512.0,3.5390691015339666,5.4,1
2513.0,3.538702045288532,5.4,1
2514.0,3.538334842951059,5.4,1
2515.0,3.5379674945215487,5.4,1
2516.0,3.5376,5.4,1
2517.0,3.5372323593864134,5.4,1
2518.0,3.536864572680789,5.4,1
2519.0,3.536496639883126,5.4,1
2520.0,3.5361285609934257,5.4,1
2521.0,3.535760336011687,5.4,1
2522.0,3.5353919649379106,5.4,1
2523.0,3.5350234477720965,5.4,1
2524.0,3.534654784514244,5.4,1
2525.0,3.5342859751643534,5.4,1
2526.0,3.5339170197224252,5.4,1
2527.0,3.5335479181884586,5.4,1
2528.0,3.5331786705624544,5.4,1
2529.0,3.532809276844412,5.4,1
2530.0,3.5324397370343315,5.4,1
2531.0,3.532070051132213,5.4,1
2532.0,3.531700219138057,5.4,1
2533.0,3.5313302410518626,5.4,1
2534.0,3.53096011687363,5.4,1
2535.0,3.5305898466033603,5.4,1
2536.0,3.530219430241052,5.4,1
2537.0,3.5298488677867055,5.4,1
2538.0,3.5294781592403215,5.4,1
2539.0,3.529107304601899,5.4,1
2540.0,3.528736303871439,5.4,1
2541.0,3.528365157048941,5.4,1
2542.0,3.527993864134405,5.4,1
2543.0,3.5276224251278308,5.4,1
2544.0,3.5272508400292186,5.4,1
2545.0,3.5268791088385685,5.4,1
2546.0,3.5265072315558803,5.4,1
2547.0,3.526135208181154,5.4,1
2548.0,3.5257630387143903,5.4,1
2549.0,3.525390723155588,5.4,1
2550.0,3.525018261504748,5.4,1
2551.0,3.52464565376187,5.4,1
2552.0,3.524272899926954,5.4,1
2553.0,3.5239000000000003,5.4,1
2554.0,3.523526953981008,5.4,1
2555.0,3.523153761869978,5.4,1
2556.0,3.52278042366691,5.4,1
2557.0,3.522406939371804,5.4,1
2558.0,3.5220333089846605,5.4,1
2559.0,3.5216595325054785,5.4,1
2560.0,3.5212856099342584,5.4,1
2561.0,3.520911541271001,5.4,1
2562.0,3.5205373265157047,5.4,1
2563.0,3.520162965668371,5.4,1
2564.0,3.5197884587289994,5.4,1
2565.0,3.5194138056975897,5.4,1
2566.0,3.5190390065741415,5.4,1
2567.0,3.518664061358656,5.4,1
2568.0,3.518288970051132,5.4,1
2569.0,3.5179137326515706,5.4,1
2570.0,3.5175383491599708,5.4,1
2571.0,3.517162819576333,5.4,1
2572.0,3.5167871439006575,5.4,1
2573.0,3.5164113221329436,5.4,1
2574.0,3.516035354273192,5.4,1
2575.0,3.5156592403214026,5.4,1
2576.0,3.5152829802775747,5.4,1
2577.0,3.514906574141709,5.4,1
2578.0,3.5145300219138056,5.4,1
2579.0,3.514153323593864,5.4,1
2580.0,3.5137764791818844,5.4,1
2581.0,3.513399488677867,5.4,1
2582.0,3.5130223520818116,5.4,1
2583.0,3.512645069393718,5.4,1
2584.0,3.5122676406135867,5.4,1
2585.0,3.511890065741417,5.4,1
2586.0,3.5115123447772096,5.4,1
2587.0,3.5111344777209643,5.4,1
2588.0,3.510756464572681,5.4,1
2589.0,3.5103783053323596,5.4,1
2590.0,3.5100000000000002,5.4,1
2591.0,3.509621548575603,5.4,1
2592.0,3.5092429510591674,5.4,1
2593.0,3.508864207450694,5.4,1
2594.0,3.508485317750183,5.4,1
2595.0,3.5081062819576334,5.4,1
2596.0,3.507727100073046,5.4,1
2597.0,3.507347772096421,5.4,1
2598.0,3.5069682980277577,5.4,1
2599.0,3.506588677867056,5.4,1
2600.0,3.506208911614317,5.4,1
2601.0,3.5058289992695397,5.4,1
2602.0,3.5054489408327245,5.4,1
2603.0,3.5050687363038713,5.4,1
2604.0,3.5046883856829805,5.4,1
2605.0,3.504307888970051,5.4,1
2606.0,3.503927246165084,5.4,1
2607.0,3.503546457268079,5.4,1
2608.0,3.5031655222790357,5.4,1
2609.0,3.5027844411979547,5.4,1
2610.0,3.502403214024836,5.4,1
2611.0,3.502021840759679,5.4,1
2612.0,3.5016403214024834,5.4,1
2613.0,3.5012586559532504,5.4,1
2614.0,3.5008768444119793,5.4,1
2615.0,3.5004948867786707,5.4,1
2616.0,3.5001127830533236,5.4,1
2617.0,3.4997305332359385,5.4,1
2618.0,3.499348137326516,5.4,1
2619.0,3.4989655953250547,5.4,1
2620.0,3.498582907231556,5.4,1
2621.0,3.4982000730460188,5.4,1
2622.0,3.497817092768444,5.4,1
2623.0,3.497433966398831,5.4,1
2624.0,3.4970506939371804,5.4,1
2625.0,3.4966672753834915,5.4,1
2626.0,3.4962837107377647,5.4,1
2627.0,3.4959,5.4,1
2628.0,3.4955161431701973,5.4,1
2629.0,3.4951321402483564,5.4,1
2630.0,3.494747991234478,5.4,1
2631.0,3.494363696128561,5.4,1
2632.0,3.4939792549306063,5.4,1
2633.0,3.4935946676406138,5.4,1
2634.0,3.4932099342585827,5.4,1
2635.0,3.492825054784514,5.4,1
2636.0,3.4924400292184075,5.4,1
2637.0,3.492054857560263,5.4,1
2638.0,3.49166953981008,5.4,1
2639.0,3.49128407596786,5.4,1
2640.0,3.490898466033601,5.4,1
2641.0,3.4905127100073043,5.4,1
2642.0,3.49012680788897,5.4,1
2643.0,3.4897407596785976,5.4,1
2644.0,3.489354565376187,5.4,1
2645.0,3.4889682249817384,5.4,1
2646.0,3.488581738495252,5.4,1
2647.0,3.4881951059167275,5.4,1
2648.0,3.487808327246165,5.4,1
2649.0,3.4874214024835646,5.4,1
2650.0,3.487034331628926,5.4,1
2651.0,3.48664711468225,5.4,1
2652.0,3.4862597516435354,5.4,1
2653.0,3.485872242512783,5.4,1
2654.0,3.4854845872899927,5.4,1
2655.0,3.4850967859751645,5.4,1
2656.0,3.484708838568298,5.4,1
2657.0,3.4843207450693936,5.4,1
2658.0,3.4839325054784513,5.4,1
2659.0,3.483544119795471,5.4,1
2660.0,3.4831555880204528,5.4,1
2661.0,3.482766910153397,5.4,1
2662.0,3.4823780861943026,5.4,1
2663.0,3.48198911614317,5.4,1
2664.0,3.4816000000000003,5.4,1
2665.0,3.481210737764792,5.4,1
2666.0,3.480821329437546,5.4,1
2667.0,3.4804317750182614,5.4,1
2668.0,3.4800420745069394,5.4,1
2669.0,3.4796522279035793,5.4,1
2670.0,3.4792622352081812,5.4,1
2671.0,3.478872096420745,5.4,1
2672.0,3.478481811541271,5.4,1
2673.0,3.478091380569759,5.4,1
2674.0,3.477700803506209,5.4,1
2675.0,3.477310080350621,5.4,1
2676.0,3.4769192111029947,5.4,1
2677.0,3.476528195763331,5.4,1
2678.0,3.4761370343316287,5.4,1
2679.0,3.475745726807889,5.4,1
2680.0,3.475354273192111,5.4,1
2681.0,3.474962673484295,5.4,1
2682.0,3.474570927684441,5.4,1
2683.0,3.4741790357925493,5.4,1
2684.0,3.4737869978086193,5.4,1
2685.0,3.473394813732652,5.4,1
2686.0,3.473002483564646,5.4,1
2687.0,3.472610007304602,5.4,1
2688.0,3.47221738495252,5.4,1
2689.0,3.4718246165084,5.4,1
2690.0,3.4714317019722425,5.4,1
2691.0,3.471038641344047,5.4,1
2692.0,3.470645434623813,5.4,1
2693.0,3.470252081811541,5.4,1
2694.0,3.4698585829072317,5.4,1
2695.0,3.469464937910884,5.4,1
2696.0,3.469071146822498,5.4,1
2697.0,3.4686772096420744,5.4,1
2698.0,3.468283126369613,5.4,1
2699.0,3.467888897005113,5.4,1
2700.0,3.4674945215485757,5.4,1
2701.0,3.4671000000000003,5.4,1
2702.0,3.4667053323593864,5.4,1
2703.0,3.466310518626735,5.4,1
2704.0,3.4659155588020454,5.4,1
2705.0,3.465520452885318,5.4,1
2706.0,3.4651252008765523,5.4,1
2707.0,3.4647298027757487,5.4,1
2708.0,3.464334258582907,5.4,1
2709.0,3.463938568298028,5.4,1
2710.0,3.4635427319211103,5.4,1
2711.0,3.463146749452155,5.4,1
2712.0,3.4627506208911614,5.4,1
2713.0,3.46235434623813,5.4,1
2714.0,3.461957925493061,5.4,1
2715.0,3.461561358655953,5.4,1
2716.0,3.4611646457268077,5.4,1
2717.0,3.4607677867056243,5.4,1
2718.0,3.4603707815924034,5.4,1
2719.0,3.459973630387144,5.4,1
2720.0,3.4595763330898466,5.4,1
2721.0,3.459178889700511,5.4,1
2722.0,3.458781300219138,5.4,1
2723.0,3.4583835646457266,5.4,1
2724.0,3.4579856829802775,5.4,1
2725.0,3.4575876552227904,5.4,1
2726.0,3.4571894813732653,5.4,1
2727.0,3.4567911614317017,5.4,1
2728.0,3.456392695398101,5.4,1
2729.0,3.4559940832724614,5.4,1
2730.0,3.4555953250547846,5.4,1
2731.0,3.4551964207450694,5.4,1
2732.0,3.454797370343316,5.4,1
2733.0,3.4543981738495253,5.4,1
2734.0,3.453998831263696,5.4,1
2735.0,3.453599342585829,5.4,1
2736.0,3.453199707815924,5.4,1
2737.0,3.452799926953981,5.4,1
2738.0,3.4524,5.4,1
2739.0,3.451999926953981,5.4,1
2740.0,3.451599707815924,5.4,1
2741.0,3.451199342585829,5.4,1
2742.0,3.450798831263696,5.4,1
2743.0,3.4503981738495253,5.4,1
2744.0,3.449997370343316,5.4,1
2745.0,3.4495964207450696,5.4,1
2746.0,3.4491953250547844,5.4,1
2747.0,3.4487940832724617,5.4,1
2748.0,3.448392695398101,5.4,1
2749.0,3.447991161431702,5.4,1
2750.0,3.4475894813732655,5.4,1
2751.0,3.4471876552227902,5.4,1
2752.0,3.446785682980278,5.4,1
2753.0,3.446383564645727,5.4,1
2754.0,3.445981300219138,5.4,1
2755.0,3.4455788897005113,5.4,1
2756.0,3.4451763330898464,5.4,1
2757.0,3.444773630387144,5.4,1
2758.0,3.4443707815924034,5.4,1
2759.0,3.4439677867056244,5.4,1
2760.0,3.443564645726808,5.4,1
2761.0,3.4431613586559533,5.4,1
2762.0,3.4427579254930607,5.4,1
2763.0,3.44235434623813,5.4,1
2764.0,3.4419506208911614,5.4,1
2765.0,3.4415467494521548,5.4,1
2766.0,3.4411427319211105,5.4,1
2767.0,3.440738568298028,5.4,1
2768.0,3.440334258582907,5.4,1
2769.0,3.439929802775749,5.4,1
2770.0,3.4395252008765524,5.4,1
2771.0,3.4391204528853176,5.4,1
2772.0,3.4387155588020453,5.4,1
2773.0,3.438310518626735,5.4,1
2774.0,3.4379053323593864,5.4,1
2775.0,3.4375,5.4,1
2776.0,3.4370945215485755,5.4,1
2777.0,3.436688897005113,5.4,1
2778.0,3.436283126369613,5.4,1
2779.0,3.4358772096420744,5.4,1
2780.0,3.4354711468224983,5.4,1
2781.0,3.4350649379108837,5.4,1
2782.0,3.4346585829072316,5.4,1
2783.0,3.4342520818115414,5.4,1
2784.0,3.433845434623813,5.4,1
2785.0,3.433438641344047,5.4,1
2786.0,3.4330317019722427,5.4,1
2787.0,3.4326246165084005,5.4,1
2788.0,3.43221738495252,5.4,1
2789.0,3.431810007304602,5.4,1
2790.0,3.431402483564646,5.4,1
2791.0,3.4309948137326516,5.4,1
2792.0,3.4305869978086196,5.4,1
2793.0,3.4301790357925492,5.4,1
2794.0,3.4297709276844413,5.4,1
2795.0,3.4293626734842952,5.4,1
2796.0,3.4289542731921108,5.4,1
2797.0,3.428545726807889,5.4,1
2798.0,3.4281370343316286,5.4,1
2799.0,3.427728195763331,5.4,1
2800.0,3.427319211102995,5.4,1
2801.0,3.4269100803506207,5.4,1
2802.0,3.426500803506209,5.4,1
2803.0,3.426091380569759,5.4,1
2804.0,3.425681811541271,5.4,1
2805.0,3.425272096420745,5.4,1
2806.0,3.424862235208181,5.4,1
2807.0,3.424452227903579,5.4,1
2808.0,3.4240420745069393,5.4,1
2809.0,3.4236317750182614,5.4,1
2810.0,3.4232213294375455,5.4,1
2811.0,3.4228107377647916,5.4,1
2812.0,3.4224,5.4,1
2813.0,3.42198911614317,5.4,1
2814.0,3.4215780861943026,5.4,1
2815.0,3.4211669101533966,5.4,1
2816.0,3.420755588020453,5.4,1
2817.0,3.4203441197954714,5.4,1
2818.0,3.4199325054784513,5.4,1
2819.0,3.4195207450693936,5.4,1
2820.0,3.419108838568298,5.4,1
2821.0,3.4186967859751642,5.4,1
2822.0,3.4182845872899925,5.4,1
2823.0,3.417872242512783,5.4,1
2824.0,3.4174597516435354,5.4,1
2825.0,3.4170471146822496,5.4,1
2826.0,3.4166343316289263,5.4,1
2827.0,3.416221402483565,5.4,1
2828.0,3.415808327246165,5.4,1
2829.0,3.4153951059167276,5.4,1
2830.0,3.414981738495252,5.4,1
2831.0,3.4145682249817386,5.4,1
2832.0,3.414154565376187,5.4,1
2833.0,3.4137407596785976,5.4,1
2834.0,3.41332680788897,5.4,1
2835.0,3.412912710007305,5.4,1
2836.0,3.4124984660336013,5.4,1
2837.0,3.4120840759678597,5.4,1
2838.0,3.41166953981008,5.4,1
2839.0,3.411254857560263,5.4,1
2840.0,3.4108400292184076,5.4,1
2841.0,3.4104250547845143,5.4,1
2842.0,3.410009934258583,5.4,1
2843.0,3.4095946676406137,5.4,1
2844.0,3.4091792549306064,5.4,1
2845.0,3.408763696128561,5.4,1
2846.0,3.4083479912344776,5.4,1
2847.0,3.4079321402483567,5.4,1
2848.0,3.4075161431701972,5.4,1
2849.0,3.4071,5.4,1
2850.0,3.4066837107377648,5.4,1
2851.0,3.4062672753834917,5.4,1
2852.0,3.4058506939371807,5.4,1
2853.0,3.405433966398831,5.4,1
2854.0,3.405017092768444,5.4,1
2855.0,3.404600073046019,5.4,1
2856.0,3.404182907231556,5.4,1
2857.0,3.403765595325055,5.4,1
2858.0,3.4033481373265158,5.4,1
2859.0,3.4029305332359385,5.4,1
2860.0,3.4025127830533237,5.4,1
2861.0,3.4020948867786704,5.4,1
2862.0,3.4016768444119796,5.4,1
2863.0,3.4012586559532507,5.4,1
2864.0,3.400840321402484,5.4,1
2865.0,3.4004218407596785,5.4,1
2866.0,3.400003214024836,5.4,1
2867.0,3.3995844411979546,5.4,1
2868.0,3.399165522279036,5.4,1
2869.0,3.398746457268079,5.4,1
2870.0,3.398327246165084,5.4,1
2871.0,3.3979078889700514,5.4,1
2872.0,3.3974883856829803,5.4,1
2873.0,3.3970687363038716,5.4,1
2874.0,3.3966489408327245,5.4,1
2875.0,3.39622899926954,5.4,1
2876.0,3.395808911614317,5.4,1
2877.0,3.3953886778670563,5.4,1
2878.0,3.3949682980277576,5.4,1
2879.0,3.394547772096421,5.4,1
2880.0,3.394127100073046,5.4,1
2881.0,3.393706281957633,5.4,1
2882.0,3.3932853177501827,5.4,1
2883.0,3.392864207450694,5.4,1
2884.0,3.3924429510591674,5.4,1
2885.0,3.3920215485756025,5.4,1
2886.0,3.3916,5.4,1
2887.0,3.3911783053323594,5.4,1
2888.0,3.390756464572681,5.4,1
2889.0,3.3903344777209643,5.4,1
2890.0,3.3899123447772097,5.4,1
2891.0,3.389490065741417,5.4,1
2892.0,3.3890676406135865,5.4,1
2893.0,3.388645069393718,5.4,1
2894.0,3.3882223520818116,5.4,1
2895.0,3.3877994886778673,5.4,1
2896.0,3.3873764791818846,5.4,1
2897.0,3.3869533235938643,5.4,1
2898.0,3.3865300219138055,5.4,1
2899.0,3.386106574141709,5.4,1
2900.0,3.3856829802775747,5.4,1
2901.0,3.3852592403214024,5.4,1
2902.0,3.384835354273192,5.4,1
2903.0,3.384411322132944,5.4,1
2904.0,3.3839871439006575,5.4,1
2905.0,3.383562819576333,5.4,1
2906.0,3.383138349159971,5.4,1
2907.0,3.3827137326515704,5.4,1
2908.0,3.3822889700511323,5.4,1
2909.0,3.381864061358656,5.4,1
2910.0,3.3814390065741415,5.4,1
2911.0,3.38101380569759,5.4,1
2912.0,3.380588458728999,5.4,1
2913.0,3.3801629656683714,5.4,1
2914.0,3.379737326515705,5.4,1
2915.0,3.379311541271001,5.4,1
2916.0,3.3788856099342586,5.4,1
2917.0,3.3784595325054783,5.4,1
